benchmark_version	record_id	paper_id	title	year	doi	url	block	field	field_description	value_type	source_path	source_sha256	reviewer_1_decision	reviewer_1_value_json	reviewer_1_quote	reviewer_1_location	reviewer_1_reviewer	reviewer_1_date	reviewer_2_decision	reviewer_2_value_json	reviewer_2_quote	reviewer_2_location	reviewer_2_reviewer	reviewer_2_date	adjudicated_decision	adjudicated_value_json	adjudicated_quote	adjudicated_location	adjudicated_reviewer	adjudicated_date	notes
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	G	process_control_variables	pH, DO, agitation, shear, flow rate, seeding density, feed schedule...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	G	scale_up_relevance	What genuinely informs scale-up vs. rhetorical mention.	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	G	manufacturing_relevance_note	Manufacturable, fragile, expensive, or conceptual only?	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	H	structured_product_goal	Fiber bundle, steak-like tissue, fat inclusion, layered construct...	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	H	muscle_formation_strategy	Differentiation, alignment cues, fusion support, strain, electrical cues...	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	H	fat_integration_strategy	How fat is introduced, matured, co-cultured, layered, blended.	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	H	co_culture_or_assembly_strategy	How multiple cell types / tissue parts are assembled.	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	H	alignment_or_texture_strategy	Grooves, fibers, strain, printing path, molding...	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	H	post_processing_if_any	Harvesting, compression, cooking tests, blending, seasoning, enzymatic treatment...	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	main_readouts	Top-level measurements the paper revolves around.	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	proliferation_metrics	Cell count, DNA, metabolic assay, doubling time, EdU/Ki67, VCD...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	differentiation_metrics	Fusion index, adipogenic staining, marker genes, differentiation rate...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	maturation_metrics	Late markers, sarcomere organization, contractility, lipid maturation...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	scaffold_performance_metrics	Mechanical tests, pore analysis, degradation, attachment, infiltration depth...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	texture_or_quality_metrics	TPA, chewiness, color, WHC, sensory proxies, flavor-relevant outputs...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	omics_or_systems_data	Transcriptomics, proteomics, metabolomics, systems modeling...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	I	food_relevant_metrics	Edibility, safety, composition, nutrition, sensory, consumer translation.	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	has_extractable_quant_data	Numbers that can realistically be tabulated for modeling?	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	extractable_variables	growth rate, stiffness, pore size, serum %, GF concentration, lipid content...	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	key_numeric_results	Most important numeric findings, with comparison context. Preserve original units.	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	units_reported	Units exactly as reported in the paper.	typing.List[str] | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	experimental_comparison_groups	Control vs treatment logic, benchmark groups, dose/time groups.	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	sample_size_or_replicate_info	n, biological vs technical replicates, independent experiments, or 'vague'.	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
medium-fulltext-v1	R015	simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli	Simple and effective serum-free medium for sustained expansion of bovine satellite cells for cell cultured meat	2022	10.1038/s42003-022-03423-8	https://www.nature.com/articles/s42003-022-03423-8	J	statistical_strength_note	Solid / minimal / weak / unclear judgment.	str | None	data/papers/simple-and-effective-serum-free-medium-for-sustained-expansion-of-bovine-satelli/fulltext.txt	2caba0ae328473d43a17c330c14d467aef763c2877a74b0f465d42c6cc8831ad																			
